Folder,Form,RecordPosition,AuditAction,error
Adverse Event/SAE/ADR - Study 1_3002004_0004,,20.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,21.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,22.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,23.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,24.0,Record Inactivated.,None is not of type 'string'
Disposition,,2.0,Record Inactivated.,None is not of type 'string'
Prior or Concomitant Medication (1),,29.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Survival (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W10D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W10D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W10D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W10D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W10D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W10D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W13D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W22D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W22D1 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W25D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W25D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W28D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W28D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W28D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W28D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W28D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W28D1 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,4.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,5.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,6.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,7.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0002,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002006_0003,,5.0,Record Inactivated.,None is not of type 'string'
Disposition,,2.0,Record Inactivated.,None is not of type 'string'
Survival (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W13D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W13D1 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W22D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W25D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D5 (1),,nan,DataPage Inactivated.,None is not of type 'string'
W7D5 (1),,1.0,Record Inactivated.,None is not of type 'string'
W7D5 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W8D3 (1),,nan,DataPage Inactivated.,None is not of type 'string'
W8D3 (1),,1.0,Record Inactivated.,None is not of type 'string'
W8D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Adverse Event,,16.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0001,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0001,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0001,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0001,,4.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0001,,4.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0001,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0001,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,4.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,5.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,6.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,7.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,8.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,9.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,10.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,11.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,12.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,13.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0002,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0003,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0003,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0003,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0003,,9.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,4.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,4.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,5.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,6.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,7.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,8.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,9.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,10.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,11.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,12.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,13.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,14.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002007_0004,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Disposition,,2.0,Record Inactivated.,None is not of type 'string'
End of Treatment (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Unplanned Visit (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W11D7 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W11D7 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W1D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W2D7 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W2D7 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002008_0001,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002008_0002,,21.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002008_0003,,8.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002008_0003,,19.0,Record Inactivated.,None is not of type 'string'
Disposition,,2.0,Record Inactivated.,None is not of type 'string'
Prior or Concomitant Medication (1),,21.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Survival (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
