QueryID,FieldOID,QueryStatus,MarkingGroup,OpenDate,ResponseDate,trace_id
Query_5_0,MONOLE_LBVALUE,Answered,Site from System,2025-11-12,2025-11-12,b8012b2ee294f55c7504393263f00d6259d6add145820f8ae64ea679eda7c06a
Query_5_0,NEUTLE_LBVALUE,Answered,Site from System,2025-11-12,2025-11-12,73d8c990a26bedce1598854122956b946a11c8acc99b11773a28cb5cf8163b06
Query_5_0,LBDAT,Answered,Site from System,2025-11-12,2025-11-12,72dc52045cee42520e0d44c3d0390edae73cc84177a71bc37bd878dd5514fbef
Query_5_0,PRLOCOTH,Answered,Site from Field Monitor,2025-05-27,2025-10-14,b05946420da64aab85c878384d8e5e9247735742014c5818cc070829f0c31ecb
Query_5_0,APTT_LBVALUE,Answered,Site from Field Monitor,2025-10-31,2025-10-31,a44c368c913697ae57943b8f6b4214eaced36be62214aa97e59502060389d58a
Query_5_0,APTT_LBVALUE,Answered,Site from Field Monitor,2025-10-31,2025-10-31,c29d077fe5991ab7fbcc6c6a9feab3c1fd66a8a82c70e998ac5be2cd083b1c45
Query_5_1,ECDOSE,Answered,Site from Field Monitor,2025-09-25,2025-10-01,ebf03f3db55226b61d5d540ff102578155761a3b97eef7ab233691038fdb8fa0
Query_5_1,PREADTIM,Answered,Site from Field Monitor,2025-09-25,2025-10-01,725f9ee5a1b26142a4d2c8b7480424a119e53175aa6d74d4636d44081e3d4e5f
Query_5_0,LBDAT,Answered,Site from Field Monitor,2025-10-31,2025-10-31,d5b1ce2555e8b407d3def3ec99f6b8160e1f5977ad19e65c9bfcaed0eba72b86
Query_5_0,APTT_LBVALUE,Answered,Site from Field Monitor,2025-10-31,2025-10-31,aeb7baea08ae37c97aa8a14d74d1644eb33b070ea55981b2ed311519e8d171d2
Query_5_0,EGFR_LBVALUE,Answered,Site from Clinical Review,2025-10-31,2025-11-04,710e388cc2ce5ba66471d094b52f3c285a846ea0eb8b8bfcda29a612a97eb585
Query_5_0,QSDAT,Answered,Site from Data Manager,2025-11-11,2025-11-12,a223fe46161378e9b475a5b6def9530636af5d5563b1fa45e49c24e4d840d433
Query_5_0,TUYN,Answered,Site from Clinical Review,2025-10-31,2025-11-09,40d9255a15d1eff869d032e835fc38efb6aa9ebf6b2a380910bdafa259652c9f
Query_5_0,STT,Answered,Site from Medical Review,2025-09-26,2025-10-21,b9af43695959f37fa4dd4022fc2bb3239efc83925d572c4675f3e2668ec828bf
Query_5_1,PRMETHOD,Answered,Site from Clinical Review,2025-10-31,2025-11-09,ff36d1a85267dddff09f5fd4477bfb8c6ebf5ca52aab4a01b1d4009e9cd28a06
Query_5_0,TUYN,Answered,Site from Clinical Review,2025-11-04,2025-11-09,3de252b6e34718f5d79658b85ecb61699a30cc7a0a8f34a4070ea240cc1bca3a
Query_5_1,CRNUM,Answered,Site from Field Monitor,2025-08-13,2025-09-09,2233c12ccdfb02663be52032ce96fc88a4d2cb71c526893789cbe9b9b2d8ae44
Query_5_1,ECDOSE,Answered,Site from Field Monitor,2025-08-13,2025-09-09,2216c31de78e9537a32c9492022d21a58ea6ddaa845003ff22dad0a9822c8007
Query_5_4,CMTRT,Answered,Site from Field Monitor,2025-06-10,2025-06-20,296326cd29f926d8fd779c4b4e3dcad942291c801d2c2383efeb923e2d5e2be8
Query_5_0,BICARB_LBVALUE,Answered,Site from Field Monitor,2025-06-10,2025-06-20,777cd7519258da452a8fa9a5c18e03f5cf4f6b0a4d1d685e381515fab1e8cebb
Query_5_0,FARESDAT_2,Answered,Site from Field Monitor,2025-06-11,2025-06-20,a572f0f0c265ca6cbc38798f10fa0cb2fd37d18fdd39f25bf0ff6fb2b08ae3fc
Query_5_0,FARESDAT_4,Answered,Site from Field Monitor,2025-06-11,2025-06-20,a2f1e7a7e27ffc4be0f53156865039658ead3376310e553d37597cca23d7fdb0
Query_5_0,FARESCD_6,Answered,Site from Field Monitor,2025-06-10,2025-09-11,65eb4380e743ae7694da76b8b904a57c5615d3a64fd8791930a08d582fbb54a8
Query_5_0,FARESCD_7,Answered,Site from Field Monitor,2025-06-10,2025-08-06,0fc25a0127ebff190ed0f348c2692f8e580f2ce63f8f84a9f348ce6a8110cef7
Query_5_0,FARESCD_3,Answered,Site from Field Monitor,2025-06-10,2025-08-06,3e20dc7da15da12eeaefa10e427b13d2ff59221d0b6a072c4241c448c7035150
Query_5_0,PRGDAT,Answered,Site from Field Monitor,2025-06-10,2025-07-17,60b356da011f3ad7f8755b5e8f52d35aa2ad971a33b09ff970c3d5dec1872f04
Query_5_0,PRGDAT,Answered,Site from Field Monitor,2025-05-13,2025-07-17,398fc67982fd12e9ddd131059be8fa5a2906a26883c71828334a4a43e035f1db
Query_5_0,PRYN,Answered,Site from Field Monitor,2025-06-10,2025-06-20,a71958abd7227e776629de3571e3148e569280dc1e86a2f685c8774f1fa37e66
Query_5_0,BICARB_LBVALUE,Answered,Site from Field Monitor,2025-06-10,2025-06-20,9b2f6edfcdb2ef52b555c818dadd45ad24bfa3342c24ec49f5cda468a965c905
Query_5_0,PLAT_LBVALUE,Answered,Site from Field Monitor,2025-08-06,2025-08-06,1c51dcd71373cdf036e1e01c2730b2e4b53e2468f76a8ca11c1477838b44e344
Query_5_0,BICARB_LBVALUE,Answered,Site from Field Monitor,2025-08-06,2025-08-06,2005ac6c31cf122fefeb8b5dc33226538af902089cf75a407b9b7e9f5015caaf
Query_5_0,LYM_LBVALUE,Answered,Site from Field Monitor,2025-09-24,2025-09-30,782233ff013086e6a010a3253eeaa23b83b57101b4e9a594160bc2e9b9509ff7
Query_5_0,NEUT_LBVALUE,Answered,Site from Field Monitor,2025-09-24,2025-09-30,ad14e8eeba7caef45fe0bb9b92afa0743f44e63a99209fbd1ea90b1cd3dd7571
Query_5_3,VSRESN,Answered,Site from Field Monitor,2025-09-24,2025-09-30,c7c8a2aa80ae544c01ce2aef3d84fc65767d216dacc6444aafbdb58f5215e8dc
Query_5_1,ECDOSE,Answered,Site from Field Monitor,2025-08-13,2025-09-11,a003ea1aa3ceac2abfb779cdf0bf0a7beac1395645987fe97a2319240c445088
Query_5_1,ECDOSE,Answered,Site from Field Monitor,2025-09-24,2025-10-03,06618a37cc32fe57cf58c7304e815924ec5d8bc2b9ad3c1a629ced4c4f0ac87a
Query_5_1,PREADMR,Answered,Site from Field Monitor,2025-09-24,2025-10-03,bdecd4b59947f51ee1dd5528268413dc1ea3657115d385ec682a8b3d2f16d72b
Query_5_1,PREADTIM,Answered,Site from Field Monitor,2025-09-24,2025-10-03,c8f275f6414ba4c60ea6d8dcc02c0bfc93aa66f8d9d04658adae3a9e14c44099
Query_5_0,EGDAT,Answered,Site from Field Monitor,2025-09-24,2025-09-30,7952b9016481514390522f9e039fe15885417ee6b055fc5fb6c6079d1630967c
Query_5_0,GLUCSF_LBVALUE,Answered,Site from Field Monitor,2025-09-24,2025-09-30,6422fe213f89afcad0cfd7524d0859d80b25a96ddda50d064b86c55e4c85d618
Query_5_1,ECDOSE,Answered,Site from Field Monitor,2025-09-24,2025-10-03,5e925fe593bba493094909dba4a863be2a7c0be704a015ea45639a60eb817131
Query_5_1,ECDOSE,Answered,Site from Field Monitor,2025-08-13,2025-09-11,526b910526ca115f1814d15fdb281e4d99889cf70ecc5a36c157058dc391d434
Query_5_1,ECDOSE,Answered,Site from Field Monitor,2025-08-13,2025-09-11,d6645e73289c2308d614113982f04cabc70fb014210e249758b86a343ce8842e
Query_5_1,ECDOSE,Answered,Site from Field Monitor,2025-08-13,2025-09-11,58caa5659f76c1387b6c5e4031f6baa5debab2b3f25cc86a207527b43719d44b
Query_5_1,ASSNAME,Answered,Site from Data Manager,2025-09-18,2025-10-01,1408b222ecffaa0cd07d24c46adcc1b909bf3c3573154423ee6e137f6909323d
Query_5_1,PRLOC,Answered,Site from Clinical Review,2025-10-21,2025-11-07,3b8c2374f688aa9b5eb12a5fc091781bf54a4bbfa18348b0c0485424c64be038
Query_5_0,PRENDAT,Answered,Site from Data Manager,2025-11-12,2025-11-12,535ddf69c82188601e95b28acc825491e521fc9c3f42f68308f276c87a29a9b8
Query_5_0,PRSTDAT,Answered,Site from Data Manager,2025-11-12,2025-11-12,f8b49490e673bc3f76d0c49eef02148d9997b64312236d336d9cf76e8cf22005
Query_5_0,PRENDAT,Answered,Site from Data Manager,2025-11-12,2025-11-12,3469d20e136cc6231ebdd69fef7fd9b2660b584311d41e11540a0536c7b2dc06
Query_5_0,PRENDAT,Answered,Site from Data Manager,2025-10-30,2025-11-07,fa6a190c3638a49351f2c0c9a30bd63506d5d2c4986fc0612db67612462e3131
Query_5_0,PRSTDAT,Answered,Site from Data Manager,2025-10-30,2025-11-07,d9c62a098584effd855bc05f75386ee3c36b2376cfd4e4ed3d190732e1f5bfc0
Query_5_0,EGFR_LBVALUE,Answered,Site from Clinical Review,2025-10-23,2025-11-12,9428d5c9c85354d04e7393b708e1d153da085b52a8a31c6df0435d1fd5e7f7cc
Query_5_0,APTT_LBVALUE,Answered,Site from Clinical Review,2025-10-22,2025-11-12,22fabd168ad3b40e0c014aafd24ba94126275039df36986aebdaccf2c98f3455
Query_5_0,APTT_LBVALUE,Answered,Site from Clinical Review,2025-10-22,2025-11-12,118447f0451b0837090269cadf375938e013fc3657c516f120b7fe422b28257a
Query_5_1,MHTERM,Answered,Site from Clinical Review,2025-10-28,2025-11-11,3d0bf2974ff54c299f9f68b5f164f482df9d1cd164617e2bf4c5b9bcb3139863
Query_5_1,CRNUM,Answered,Site from Data Manager,2025-10-16,2025-10-21,e1aec53c62a80abac21531ca22bc7ad3d496c721fb1d9343f6ea4162fc163ae5
Query_5_2,DSSTDAT,Answered,Site from Data Manager,2025-11-06,2025-11-12,3bc6a9e6ee03157e4486e3eb0b779c1b604e53c31a56c407b6dc440b38cf4fb1
Query_5_3,DECSYDC,Answered,Site from Clinical Review,2025-11-07,2025-11-12,90ca1776f1031941b37ef6fb9f063d2c5cbb0aa1f20078ab7b4e4fdc792a5338
Query_5_3,EGRESN,Answered,Site from System,2025-11-12,2025-11-13,c3b71e980d89e47872a207c6c14457e650248196f066ae4e0eda33191ee263ac
Query_5_0,FARSFLT,Answered,Site from System,2025-11-12,2025-11-12,daa221a9644d4b012c88307be7dedc7592d3eb558a80d2dd73491120e00b615b
Query_5_0,AEYN,Answered,Site from Field Monitor,2025-11-13,2025-11-13,13bd50ccc34fb4b5cb1c219de2f45380cb99f69ad958d5f22f8d32a953bab4bc
Query_5_0,AEYN,Answered,Site from Field Monitor,2025-11-13,2025-11-13,b0f638f25de5f10f09154277b350241084f3943c6b195d11fdc922960068c858
Query_5_10,AEENDAT,Answered,Site from Field Monitor,2025-11-13,2025-11-13,8a67c25c25f94d31556ebe7cc8f16a1dedf0ab5c161ae94c062835d810e6abde
Query_5_8,AEENDAT,Answered,Site from Field Monitor,2025-11-13,2025-11-13,ebc31cd817a7fd610e212c1cf5fd1500d3db48b3faf650394489aa82e2846393
Query_5_1,VSRESN,Answered,Site from Field Monitor,2025-11-13,2025-11-13,3c66ac7c4eb2088feb4705f711f5e8ab9444d4285be00ad1a8d3b1e4a38f5123
Query_5_0,AGE,Answered,Site from Field Monitor,2025-11-07,2025-11-13,d84101ac8138f3d043f848355a4b83f72b19f725cfedafd26d4b9de79117746c
Query_5_0,SSTAT,Answered,Site from Field Monitor,2025-11-13,2025-11-13,ccb91b4cfb79c25ec1109f21c95b63de95b936875f41cdda2d5f6767a558de82
Query_5_6,CMDOSFRQ,Answered,Site from Field Monitor,2025-11-06,2025-11-07,a5feadfdd894cb6958817031493a9307f1e979c901f77521376c94fff10069e5
Query_5_11,MHTOXGR,Answered,Site from Field Monitor,2025-11-06,2025-11-07,11f9f51a320eb2600784c378324272ed57f1acdff8b6ac3df74f691ce9bda30c
Query_5_2,VSRESN,Answered,Site from Field Monitor,2025-11-06,2025-11-07,fb096a4ffa4ea67720254bc2a32b171b5250eb7d0def1c9cedc6fff5cd7b55c6
Query_5_2,VSRESN,Answered,Site from Field Monitor,2025-11-06,2025-11-07,5f8fd196b2e0a6997a88a531c71ff2108f92097c035a292a04f7303acb64cd95
Query_5_5,MHTERM,Answered,Site from Clinical Review,2025-10-29,2025-11-03,24ebcd0dc5add19fe542c3e57e5d34f762cb12e99b6317ac999218846ea3ab2d
Query_5_1,PRMETHOD,Answered,Site from Field Monitor,2025-07-24,2025-11-05,cd52b2f9cfa54c0d14c9705df2eef230b8554ccb83c28c8708774bb6f3ce8798
Query_5_0,PRGDAT,Answered,Site from Field Monitor,2025-10-07,2025-10-10,644ec662c70722f06382b4140b1cd41920dbf7a1702c314dee668bf6490b0ff6
Query_5_0,AEYN,Answered,Site from Data Manager,2025-11-11,2025-11-12,dd1fae28369ac3b1cd132a6133b482d0c5836121aece74a7fdbd1b06da30ea33
Query_5_1,RSRESCD,Answered,Site from Clinical Review,2025-11-12,2025-11-12,b5d32fc76e7ce152e6dd4451f861647a69371bd8b0c01136ca078def5d0e1e46
Query_5_2,RSRESCD,Answered,Site from Clinical Review,2025-11-12,2025-11-12,98155d1bea5c3b0a1d43b9eefb44363efd11856ccac50172e66370e712c93342
Query_5_0,STT,Answered,Site from Medical Review,2025-09-26,2025-09-26,8e84ed2dd1e134ab79060395db0a233e6902e168fd83f3a89de5d94d6a535d79
Query_5_0,FARESCD_3,Answered,Site from Medical Review,2025-09-26,2025-09-26,f3f331d870216bdf8fa53c1b8cbedc54c82e5d9c739c31eff04a24fd041b81cf
Query_5_3,RSRESCD,Answered,Site from Clinical Review,2025-11-04,2025-11-05,daeb34c5d6c6bbf7b2b0374d674ddac1f3dd0ec2c3fabe978e58f3228b4abbfe
Query_5_3,IFCND,Answered,Site from Field Monitor,2025-11-07,2025-11-07,1d0cd2e6646f87a602d0eb16b1e013603e235d4895d0c47562a60daae12fcedd
Query_5_24,CMDSTXT,Answered,Site from Clinical Review,2025-11-03,2025-11-05,4d21b387f2ef6ee68123e7d352ae2eaa054f026f4b0f218f5bb48a26fb714546
Query_5_0,VEOCCUR,Answered,Site from Field Monitor,2025-11-05,2025-11-06,bf13fa81078620aa70d05268141621c092a1bdbc925f6704d82b8c8d53b54100
Query_5_0,VEOCCUR,Answered,Site from Field Monitor,2025-11-05,2025-11-06,c778cfa3a4b43c412c3e84dc823aef4937fd42b65571cb2baca26dfc7ec0a5fc
Query_5_0,PRYN,Answered,Site from Clinical Review,2025-11-11,2025-11-11,76f20ed0b4678ac1a0012a60b61b828ab47bbabfc292c890c8677a5a7b667d1f
Query_5_6,AETERM,Answered,Site from Field Monitor,2025-09-09,2025-09-09,65f93d316053c282bb01f8d1432b21673143b8bad60d24a329f14e8b66c9f646
Query_5_3,RSRESCD,Answered,Site from Clinical Review,2025-11-07,2025-11-10,278ea94456607d35c2be9e8bc59ae5d021cd1f0f6096eae2e1215ecdfc16eada
Query_5_3,RSRESCD,Answered,Site from Clinical Review,2025-11-07,2025-11-10,6441465316e9e1e1865d610e1074bc60ce4e75e61becc0728af3380cf80e2719
Query_5_1,SMPTAK,Answered,Site from System,2025-11-12,2025-11-14,0dae3cc78ffe7bd5b6d2c76f8bf66844329f3f23007aa909acade88969192b06
Query_5_1,ECDOSE,Answered,Site from Field Monitor,2025-08-28,2025-08-28,e162a94e62f0ceb4a7aa147553dc579aecf1414ad6f04f7df2cda0509bb5974f
Query_5_1,IECAT,Answered,Site from Field Monitor,2025-08-28,2025-08-28,4affb9bd0b066abb0a0480a6ba98b0e3eae5e7e43ae2fbb80eb79a79021d21b0
Query_6_3,AETERM,Answered,Site from Clinical Review,2025-11-10,2025-11-11,c100bc393f1bff8f85ece66e090890a6c2be6909a2f6098e99eb2c49cec3f6f2
Query_6_6,AEOUT,Answered,Site from Clinical Review,2025-11-10,2025-11-13,bc4e223887d8ad62472ec8f65c5125c244d50f5037ba856deba964a2ee802879
Query_6_1,CMENDAT,Answered,Site from Clinical Review,2025-11-10,2025-11-11,07e3249a0fb21e3855f103d142af77595baa503b0323c324ac250b11d5867cc9
Query_6_0,FARESCD_1,Answered,Site from Clinical Review,2025-11-10,2025-11-11,c6d694059308a517d5386c23c1fa9bdbdc1e6a5a1540a653302ee36747c231b9
Query_6_0,VETERM,Answered,Site from Data Manager,2025-10-29,2025-10-30,44a684b85d0ceb3eb0e0378f34bbd4c12bd1ac42dcf15dd9a01f379046ce112a
Query_6_0,SVSTDT,Answered,Site from Data Manager,2025-10-29,2025-10-30,f5c9279d61c140d6c4c9137ecba030e5a0234ebc9fc759fad5f4eb17a258aaf8
Query_6_0,SVSTDT,Answered,Site from Data Manager,2025-10-29,2025-10-30,ab0fe78e52c1f0b41e472a06c21c2c3e843e98ea5df67bcb306250ac75e8f7a3
Query_6_0,SVSTDT,Answered,Site from Data Manager,2025-10-29,2025-10-30,fdd9c87cffcedd15243666d3df1c75b4b9ed5836411110a35ef65b8c4a00b4cd
Query_6_0,SVSTDT,Answered,Site from Data Manager,2025-10-29,2025-10-30,1aa1c45ff502ffbfd1de0d0b349bf1cccce9e213d3be521f9c379c13e76d76fd
Query_6_0,SVSTDT,Answered,Site from Data Manager,2025-10-29,2025-10-30,4487c62779b8cbba0a909e489c29e1401a7c62326780a64f7b8abc7d44a86c5d
Query_6_0,SVSTDT,Answered,Site from Data Manager,2025-10-29,2025-10-30,340ae0ed26cc2bd974ad10da7f7501dd8ea2b77ce94ced2d8b1e2bc1eb4ea4fb
Query_6_1,PRSTDAT,Answered,Site from Field Monitor,2025-11-11,2025-11-13,286874a534ef9304afc2a060642997d52698a6b8927ff5c3a3dab39e50b360ed
Query_6_0,SVSTDT,Answered,Site from Data Manager,2025-10-29,2025-10-30,8f97bae8a536e1acdcae5613d46d87c7962dccfb1fdb2d4d3e47e1a6bc8dcc97
Query_6_0,MHYN,Answered,Site from Field Monitor,2025-11-11,2025-11-13,fa1af07d5416e44f3dd9b7327b6f8ae297036004d7265a61dcf2a9c8cdaa3668
Query_6_0,MHYN,Answered,Site from Field Monitor,2025-11-11,2025-11-13,0776b975c517df65081ef9070242418ea0f103abc86f058a892c28b250fc601c
Query_6_0,FARESDAT_2,Answered,Site from Field Monitor,2025-11-11,2025-11-13,1c603cb7ed15f869f37c1447844ad2f26d0973a4764c922918471880532a6f50
Query_6_1,CMRSDISC,Answered,Site from Field Monitor,2025-11-11,2025-11-13,e81747563eeb8e72ecde279b10f553d5b5e49639e8384c5cf34a4f847b0a0a03
Query_6_0,HBVDNA_LBVALUE,Answered,Site from Medical Review,2025-08-20,2025-11-08,be0fa98e6f8b212542109bec6f252fd2c5038d4a1e9cff3d314bb0094fedc019
Query_6_0,HCVRNAPC_LBVALUE,Answered,Site from Medical Review,2025-08-20,2025-11-08,7462d0146adc31969f5a5efd7e95ab18de9ff9abed6a15ed10f73b369a78ca15
Query_6_0,TSTYN,Answered,Site from Field Monitor,2025-09-01,2025-11-14,b91c6dffa83a19b522cdb41efc869f13184dfedc02c06a415513a078be6e53b5
Query_6_0,TSTYN,Answered,Site from Field Monitor,2025-09-01,2025-11-14,b2e08b4a295b189cf38323f487d66183c846a27c3204b5a0ec917f3f71a54bd2
Query_6_1,TEST_RSLT,Answered,Site from Data Manager,2025-09-08,2025-11-14,95e038cc8e0e53e5bd896b79c219b9a9e6067893cab92757af76c4016fbe3ca6
Query_6_1,DRUG_ACN,Answered,Site from Safety,2025-09-03,2025-11-14,f2bafa2441780bb5444f58eb4177e88b0da044a35ec1b124cc8322342f28383f
Query_6_0,TSTYN,Answered,Site from Safety,2025-09-09,2025-11-14,6aedde7c26a943e4d179a2cdb3ee6babeb86f408fcb1cc896c1538554b5b9175
Query_6_1,SAE_ENDT,Answered,Site from Medical Review,2025-10-09,2025-11-14,a06abeee480a9ab4c14e33cd256e18f0de33cb95043eeade6447f74f5883c8f6
Query_6_0,INV_RTNL8,Answered,Site from Field Monitor,2025-11-11,2025-11-14,f213a2bf4fd14d565ef8a056b2ef5fd9166fc6f9c9acf2bda7bcc803b04488eb
Query_6_1,OUT_DATE,Answered,Site from Field Monitor,2025-11-11,2025-11-14,4050d92a0e21ea331a3f3713552825306e19555687b560ae2322c50f20acf035
Query_6_1,SAE_ENDT,Answered,Site from Medical Review,2025-10-09,2025-11-14,5956420f14dd47aaf3ec8e0e737312159e30fda66316eda2e42c9ee43ba9f46a
Query_6_1,SAETERM,Answered,Site from Medical Review,2025-10-09,2025-11-14,e0f9d719158eebf96ccaaf3c88f7149911db3af211beb1bbfdb3d12eff13d8c6
Query_6_0,SVSTDT,Answered,Site from Data Manager,2025-11-02,2025-11-08,100b7743bc086f0505335f217129d66b709b098d6cad6e8172bb695fcf4da9a5
Query_6_0,PRGDAT,Answered,Site from System,2025-11-14,2025-11-14,b02c883dbe1f730c5d22e524dc6ae338a2249ff7c0a6a1432be68d48890fd90c
Query_6_7,EGRESCD,Answered,Site from Medical Review,2025-09-19,2025-10-14,ac9e313f8558690e29293659f374dee8ae53175150f6dcb7b43bad5dfe6a9c60
Query_6_0,APTT_LBVALUE,Answered,Site from System,2025-11-14,2025-11-14,0caa91227041d41c8aa06874bebf0b60cddf8031c13b28324bf765d33933f5f8
Query_6_0,INR_LBVALUE,Answered,Site from System,2025-11-14,2025-11-14,556d7bb431c9812c16df9313586172bb246c3fc9c04d749c98804fa95c5ee6b3
Query_6_0,PTI_LBVALUE,Answered,Site from System,2025-11-14,2025-11-14,f097a2f050b04e16d4b3284f674e743366b861d5a8852f114ed2e38414f4cac2
Query_6_0,APTT_LBVALUE,Answered,Site from System,2025-11-14,2025-11-14,8da684e95aefc14b3bda944622149505afb3957bbd8a80ed7739e5906232586d
Query_6_0,INR_LBVALUE,Answered,Site from System,2025-11-14,2025-11-14,150027e1c50bbdef5969a5f68291937abcc3cc5fa55c746da0efe82bd9e6c8da
Query_6_0,PTI_LBVALUE,Answered,Site from System,2025-11-14,2025-11-14,13b41bc3e91185945298533c273a89ed6da86669c00cb3383f736b86a13ac685
Query_6_0,PRSTDAT,Answered,Site from Data Manager,2025-11-02,2025-11-05,2fd9ef2678b056119b12a93eca2fe92c1c2b5c0fb185cfe6bb282b636e72d16a
Query_6_0,SVSTDT,Answered,Site from Data Manager,2025-11-02,2025-11-05,9efad0ec1999d81e78cdb3839ce468e2900a81f1bba6006d6425f74d8098a008
Query_6_0,FARESCD_2,Answered,Site from System,2025-11-14,2025-11-14,e8e780c7dba889771a2ca237cc72d502b438688516196abba1ca7a2c9c911885
Query_6_0,FARESCD_1,Answered,Site from System,2025-11-14,2025-11-14,fb0a6cea7deaf29125710c0c933f0c24f555aa4ac4a8e2c09802b5e85319fe41
Query_6_0,SVSTDT,Answered,Site from Data Manager,2025-10-30,2025-11-03,b5d6d384efd2e6a9f7c502235c5d583462df837c5b99da6c640ec2fe7e93bf2a
Query_6_0,PRSTTIM,Answered,Site from Field Monitor,2025-10-01,2025-10-02,bfcc5d684e377b5b7a89859ac33bad4edca232d78e9f60b3c40b449ea8bb6773
Query_6_6,EGRESN,Answered,Site from Field Monitor,2025-10-01,2025-10-02,18a4dd572156f0594a5aff6f60c78da9759046541e00243e0fb17263dc88cfeb
Query_6_1,PSTADTIM,Answered,Site from Field Monitor,2025-10-01,2025-10-01,0694b68919240c4006a1952f9b43ef97a4a8fca3593fb4a8e0b37cb3d363bd68
Query_6_0,TURESCD,Answered,Site from Data Manager,2025-11-13,2025-11-13,97fcd4472ef6cdb621a96417abddff5b51e12c4cc95d7127b37e8febfaf5f46b
Query_6_0,FARESCD_3,Answered,Site from Field Monitor,2025-10-03,2025-10-10,e31be6fd0f089d8633d518103aa5dc3d133da89da6c38c7a6d916ccbde0a3aaa
Query_6_1,IMGUSED,Answered,Site from Data Manager,2025-11-13,2025-11-13,6ee9f3edc641bc91f7f3db67fb327493b4a268c4aa8c900bbc56fbc87fbaa2af
Query_6_1,IMGUSED,Answered,Site from Data Manager,2025-11-13,2025-11-13,693ab6bbcedb2a3c33470fa5d791edb1c8e1cf61b2c3f72795278ae2d3c96365
Query_6_0,TURESCD,Answered,Site from Data Manager,2025-11-13,2025-11-13,e5541dc6b71c86368adaa612bea10fd1bdceab5ff4263fdd7ec02a5f12ed3359
Query_6_0,SVSTDT,Answered,Site from Data Manager,2025-11-02,2025-11-04,01ed728efe5cc61551eedc84fd86262fa81b5124228ef696a6ebacb3d1a33ef5
Query_6_0,DOSCD,Answered,Site from Medical Review,2025-11-11,2025-11-12,b5a22fae9b2ec54a7db5e8faa5397d3ffb7efad5d3c3fa0feb67069c66dd8320
Query_7_2,CMENDAT,Answered,Site from Clinical Review,2025-11-04,2025-11-05,abb689056ff6cd356b05acf410ae9253066682f8800fc6fc30362171fb1625c8
Query_7_0,HIV12AB_LBVALUE,Answered,Site from Central Monitor,2025-09-29,2025-09-29,bbb80469f4c52cad6d56aac8bf13086a4bc84c4c120ca80b0f2db8b651443da9
Query_7_1,ASSDATE,Answered,Site from System,2025-11-12,2025-11-12,f2f345a09c951a3d67ad661312553e3331ea74c9a0c3b8574527456deb1d8c05
Query_7_2,ASSDATE,Answered,Site from System,2025-11-12,2025-11-12,672e81c1343b62c723c9a42e29f2e1f3418c428d8c50ac35a19fc5c7ea80493f
Query_7_1,PRMETHOD,Answered,Site from System,2025-11-12,2025-11-12,e0736bf90dfc2968f64fa5b479587f65627e74ba753af93f48372193e34936fd
Query_7_1,CRNUM,Answered,Site from Clinical Review,2025-10-22,2025-10-30,288b6a3a2ff7a724affc849a5f1a6228415f4351f1cc49c1f02fd2afca7fb639
Query_7_0,SSTAT,Answered,Site from Clinical Review,2025-10-22,2025-10-30,727af8d42eee6d2ca9612e12edb7260de539ed306230e0bd83a32b16b5969635
Query_7_0,IEYN,Answered,Site from Clinical Review,2025-10-23,2025-10-30,19368ca3992f72645261d8be13af8f0fef122144669d47eb6aae480205151949
Query_7_1,CMSTDAT,Answered,Site from Data Manager,2025-10-21,2025-11-13,8ec7a661b8bf1697900a4af4707fb36fdbb3765649c6ede14bbf5f637cc8c6ac
Query_7_16,CMSTDAT,Answered,Site from Data Manager,2025-10-21,2025-11-13,41fd5408b242870a7630e18e6b8acae41a1c24331141487acfb95ea31d2a082c
Query_7_0,HIV12AB_LBVALUE,Answered,Site from Central Monitor,2025-08-26,2025-08-29,7caa2c3bb917ce6a17e133ca51810dec231399771c53ad2469939aa9a9b2ed40
Query_7_0,SVSTDT,Answered,Site from Field Monitor,2025-10-17,2025-10-29,f0006d459ad2ece8f23d5ff0d046476772d21a4d81fbdf3c682ae2dcd01ce211
Query_7_2,AEACN_1,Answered,Site from Clinical Review,2025-11-13,2025-11-13,d3e102dba98a1674802ac4fbee7d5c24182c32821f3cd9393ff7768988658a74
Query_7_1,CSAGDOS,Answered,Site from System,2025-10-28,2025-11-13,cb34865d81bae9b8d7760178046027a75e9954d5495cddffcae55ca62a98a48b
Query_7_1,PCDAT,Answered,Site from System,2025-10-31,2025-11-13,a5190b81a17dbe9abdcc66f7f8f1fdfa1bd1266ee3d16b401954044aa100c864
Query_7_11,CMTERM_AUTO03,Answered,Site from Safety,2025-11-05,2025-11-13,af00ac82459cabfe23099a7d04f348ced9806f9ebdaaee77e982cf9fadff0c5a
Query_7_1,MID,Answered,Site from Safety,2025-11-05,2025-11-13,467e5b4dc6ab68a30896666782f0b28892b9719d98e205b65395d3d1d1fae634
Query_7_3,EGRESN,Answered,Site from System,2025-10-23,2025-11-13,dee91d39050e8093468cb62e80d768bd39de0573f8c1a838d2496bdc0c3b7ebe
Query_7_3,EGRESN,Answered,Site from System,2025-10-23,2025-11-13,7174a20cfb5cd4df48bfbed0ad06a6c1631d746353e468ae8ed8a104d7b5200b
Query_7_3,EGRESN,Answered,Site from System,2025-10-23,2025-11-13,b1374b0539eeebd7cecae251c37bbbf3b74ed78213a20b3234f911ea97e85e8d
